,,,,,,
,r00102,,,,,
,r00104,,,,,
,r00109,,,,,
,r00113,,,,,
,r00124,,,,,
,r00125,,,,,
,r00133,,,,,
,r00127,,,,,
,129,,,,,
,130,,,,,
,131,,,,,
,134,,,,,
,135,,,,,
,138,,,,,
,r00139,,,,,
,140,,,,,
,141,,,,,
,153,,,,,
,154,,,,,
,162,,,,,
,163,,,,,
,,,,,,
,,,,,,
,r00158,,,,,
,,,,,,
,161,,,,,
,r00164,,,,,
,r00165,,,,,
,167,,,,,
,168,,,,,
,,,,,,
,r00166,,,,,
,r00169,,,,,
,r00175,,,,,
,177,,,,,
,178,,,,,
,180,,,,,
,,,,,,
,,,,,,
,,,,,,
,r00191,,,,,
,r00194,,,,,
,r00197,,,,,
,r00202,,,,,
,r00203,,,,,
,r00204,,,,,
,r00205,,,,,
,r00206,,,,,
,r00212,,,,,
,r00213,,,,,
,r00216,,,,,
,r00218,,,,,
,r00220,,,,,
,r00223,,,,,
,r00231,,,,,
,r00233,,,,,
,r00234,,,,,
,r00235,,,,,
,r00236,,,,,
,r00237,,,,,
,r00238,,,,,
,r00239,,,,,
,r00240,,,,,
,r00301,,,,,
,502,,,,,
,503,,,,,
,506,,,,,
,507,,,,,
,508,,,,,
,509,,,,,
,510,,,,,
,512,,,,,
,515,,,,,
,516,,,,,
,517,,,,,
,519,,,,,
,520,,,,,
,521,,,,,
,522,,,,,
,524,,,,,
,526,,,,,
,528,,,,,
,529,,,,,
,532,,,,,
,533,,,,,
,534,,,,,
,536,,,,,
,537,,,,,
,538,,,,,
,539,,,,,
,540,,,,,
,541,,,,,
,544,,,,,
,545,,,,,
,546,,,,,
,547,,,,,
,548,,,,,
,549,,,,,
,550,,,,,
,551,,,,,
,552,,,,,
,554,,,,,
,556,,,,,
,555,,,,,
,558,,,,,
,559,,,,,
,560,,,,,
,561,,,,,
,562,,,,,
,564,,,,,
,566,,,,,
,571,,,,,
,572,,,,,
,575,,,,,
,576,,,,,
,577,,,,,
,579,,,,,
,580,,,,,
,581,,,,,
,582,,,,,
,583,,,,,
,584,,,,,
,585,,,,,
,586,,,,,
,587,,,,,
,588,,,,,
,589,,,,,
,590,,,,,
,591,,,,,
,592,,,,,
,593,,,,,
,594,,,,,
,595,,,,,
,596,,,,,
,597,,,,,
,598,,,,,
,599,,,,,
,600,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
