t,'',0
t,-,1
t,-,2
t,-,3
t,-,4
t,-,5
t,-,6
t,-,7
t,-,8
t,-,9
t,-,10
t,-,11
t,-,12
t,-,13
t,-,14
t,-,15
e,+,4
e,+,3
e,+,2
e,+,1
e,'',0
e,-,1
e,-,2
e,-,3
e,-,4
e,-,5
e,-,6
e,-,7
e,-,8
e,-,9
