plantID,wild_type,lesion,cross,photograph,sample,sample,stature,tassel,ear,other_phes,datetime,observer,mutanta
17R4581:0021515,1,0,0,0,0,0, , , ,,07/25/2017 12:00:00,toni,
17R4582:0021603,1,0,0,0,0,0, , , ,,07/25/2017 12:00:00,toni,
17R4582:0021602,1,0,0,0,0,0, , , ,,07/25/2017 12:00:00,toni,
17R4582:0021601,1,0,0,0,0,0, , , ,,07/25/2017 12:00:00,toni,
17R4581:0021514,1,0,0,0,0,0, , , ,,07/25/2017 12:00:00,toni,
17R4581:0021513,1,0,0,0,0,0, , , ,,07/25/2017 12:00:00,toni,
17R4581:0021512,1,0,0,0,0,0, , , ,,07/25/2017 12:00:00,toni,
17R4581:0021511,1,0,0,0,0,0, , , ,,07/25/2017 12:00:00,toni,
17R4581:0021510,1,0,0,0,0,0, , , ,,07/25/2017 12:00:00,toni,
17R4581:0021509,1,0,0,0,0,0, , , ,,07/25/2017 12:00:00,toni,
17R4581:0021508,1,0,0,0,0,0, , , ,,07/25/2017 12:00:00,toni,
17R4581:0021507,1,0,0,0,0,0, , , ,,07/25/2017 12:00:00,toni,
17R4581:0021506,1,0,0,0,0,0, , , ,,07/25/2017 12:00:00,toni,
17R4581:0021505,1,0,0,0,0,0, , , ,,07/25/2017 12:00:00,toni,
17R4581:0021504,1,0,0,0,0,0, , , ,,07/25/2017 12:00:00,toni,
17R4581:0021503,1,0,0,0,0,0, , , ,,07/25/2017 12:00:00,toni,
17R4581:0021502,1,0,0,0,0,0, , , ,,07/25/2017 12:00:00,toni,
17R4581:0021501,1,0,0,0,0,0, , , ,,07/25/2017 12:00:00,toni,
17R4583:0021701,1,0,0,0,0,0, , , ,,07/25/2017 12:00:00,toni,
17R4583:0021702,1,0,0,0,0,0, , , ,,07/25/2017 12:00:00,toni,
17R4583:0021703,1,0,0,0,0,0, , , ,,07/25/2017 12:00:00,toni,
17R4583:0021704,1,0,0,0,0,0, , , ,,07/25/2017 12:00:00,toni,
17R4583:0021705,1,0,0,0,0,0, , , ,,07/25/2017 12:00:00,toni,
17R4583:0021706,1,0,0,0,0,0, , , ,,07/25/2017 12:00:00,toni,
17R4583:0021707,1,0,0,0,0,0, , , ,,07/25/2017 12:00:00,toni,
17R4583:0021708,1,0,0,0,0,0, , , ,,07/25/2017 12:00:00,toni,
17R4583:0021709,1,0,0,0,0,0, , , ,,07/25/2017 12:00:00,toni,
17R4583:0021710,1,0,0,0,0,0, , , ,,07/25/2017 12:00:00,toni,
17R4583:0021711,1,0,0,0,0,0, , , ,,07/25/2017 12:00:00,toni,
17R4583:0021712,1,0,0,0,0,0, , , ,,07/25/2017 12:00:00,toni,
17R4583:0021713,1,0,0,0,0,0, , , ,,07/25/2017 12:00:00,toni,
17R4583:0021714,1,0,0,0,0,0, , , ,,07/25/2017 12:00:00,toni,
17R4583:0021715,1,0,0,0,0,0, , , ,,07/25/2017 12:00:00,toni,
17R4584:0021801,1,0,0,0,0,0, , , ,,07/25/2017 12:00:00,toni,
17R4584:0021802,1,0,0,0,0,0, , , ,,07/25/2017 12:00:00,toni,
17R4584:0021803,1,0,0,0,0,0, , , ,,07/25/2017 12:00:00,toni,
17R4584:0021804,1,0,0,0,0,0, , , ,,07/25/2017 12:00:00,toni,
17R4584:0021805,1,0,0,0,0,0, , , ,,07/25/2017 12:00:00,toni,
17R4584:0021806,1,0,0,0,0,0, , , ,,07/25/2017 12:00:00,toni,
17R4584:0021807,1,0,0,0,0,0, , , ,,07/25/2017 12:00:00,toni,
17R4584:0021808,1,0,0,0,0,0, , , ,,07/25/2017 12:00:00,toni,
17R4584:0021809,1,0,0,0,0,0, , , ,,07/25/2017 12:00:00,toni,
17R4584:0021810,1,0,0,0,0,0, , , ,,07/25/2017 12:00:00,toni,
17R4584:0021811,1,0,0,0,0,0, , , ,,07/25/2017 12:00:00,toni,
17R4584:0021812,1,0,0,0,0,0, , , ,,07/25/2017 12:00:00,toni,
17R4584:0021813,1,0,0,0,0,0, , , ,,07/25/2017 12:00:00,toni,
17R4584:0021814,1,0,0,0,0,0, , , ,,07/25/2017 12:00:00,toni,
17R4584:0021815,1,0,0,0,0,0, , , ,,07/25/2017 12:00:00,toni,
17R4586:0022012,1,0,0,0,0,0, , , ,,07/25/2017 12:00:00,toni,
17R4586:0022011,1,0,0,0,0,0, , , ,,07/25/2017 12:00:00,toni,
17R4586:0022010,1,0,0,0,0,0, , , ,,07/25/2017 12:00:00,toni,
17R4586:0022009,1,0,0,0,0,0, , , ,,07/25/2017 12:00:00,toni,
17R4586:0022008,1,0,0,0,0,0, , , ,,07/25/2017 12:00:00,toni,
17R4586:0022007,1,0,0,0,0,0, , , ,,07/25/2017 12:00:00,toni,
17R4586:0022006,1,0,0,0,0,0, , , ,,07/25/2017 12:00:00,toni,
17R4586:0022005,1,0,0,0,0,0, , , ,,07/25/2017 12:00:00,toni,
17R4586:0022004,1,0,0,0,0,0, , , ,,07/25/2017 12:00:00,toni,
17R4586:0022003,1,0,0,0,0,0, , , ,,07/25/2017 12:00:00,toni,
17R4586:0022002,1,0,0,0,0,0, , , ,,07/25/2017 12:00:00,toni,
17R4586:0022001,1,0,0,0,0,0, , , ,,07/25/2017 12:00:00,toni,
17R4585:0021914,1,0,0,0,0,0, , , ,,07/25/2017 12:00:00,toni,
17R4585:0021913,1,0,0,0,0,0, , , ,,07/25/2017 12:00:00,toni,
17R4585:0021912,1,0,0,0,0,0, , , ,,07/25/2017 12:00:00,toni,
17R4585:0021911,1,0,0,0,0,0,shorter_by_4_ft, ,no ear,,07/25/2017 12:00:00,toni,
17R4585:0021910,1,0,0,0,0,0, , , ,,07/25/2017 12:00:00,toni,
17R4585:0021909,1,0,0,0,0,0, , , ,,07/25/2017 12:00:00,toni,
17R4585:0021908,1,0,0,0,0,0, , , ,,07/25/2017 12:00:00,toni,
17R4585:0021907,1,0,0,0,0,0, , , ,,07/25/2017 12:00:00,toni,
17R4585:0021906,1,0,0,0,0,0, , , ,,07/25/2017 12:00:00,toni,
17R4585:0021905,1,0,0,0,0,0, , , ,,07/25/2017 12:00:00,toni,
17R4585:0021904,1,0,0,0,0,0, , , ,,07/25/2017 12:00:00,toni,
17R4585:0021903,1,0,0,0,0,0, , , ,,07/25/2017 12:00:00,toni,
17R4585:0021902,1,0,0,0,0,0, , , ,,07/25/2017 12:00:00,toni,
17R4585:0021901,1,0,0,0,0,0,shorter_by_2_ft, ,small ear,,07/25/2017 12:00:00,toni,
17R4587:0022101,1,0,0,0,0,0, , , ,,07/25/2017 12:00:00,toni,
17R4587:0022102,1,0,0,0,0,0, , , ,,07/25/2017 12:00:00,toni,
17R4587:0022103,1,0,0,0,0,0, , , ,,07/25/2017 12:00:00,toni,
17R4587:0022104,1,0,0,0,0,0, , , ,,07/25/2017 12:00:00,toni,
17R4587:0022105,1,0,0,0,0,0, , , ,,07/25/2017 12:00:00,toni,
17R4587:0022106,1,0,0,0,0,0, , , ,,07/25/2017 12:00:00,toni,
17R4587:0022107,1,0,0,0,0,0, , , ,,07/25/2017 12:00:00,toni,
17R4587:0022108,1,0,0,0,0,0, , , ,,07/25/2017 12:00:00,toni,
17R4587:0022109,1,0,0,0,0,0, , , ,,07/25/2017 12:00:00,toni,
17R4587:0022110,1,0,0,0,0,0, , , ,,07/25/2017 12:00:00,toni,
17R4587:0022111,1,0,0,0,0,0, , , ,,07/25/2017 12:00:00,toni,
17R4587:0022112,1,0,0,0,0,0, , , ,,07/25/2017 12:00:00,toni,
17R4587:0022113,1,0,0,0,0,0, , , ,,07/25/2017 12:00:00,toni,
17R4587:0022114,1,0,0,0,0,0, , , ,,07/25/2017 12:00:00,toni,
17R4588:0022201,1,0,0,0,0,0, , , ,,07/25/2017 12:00:00,toni,
17R4588:0022202,1,0,0,0,0,0, , , ,,07/25/2017 12:00:00,toni,
17R4588:0022203,1,0,0,0,0,0, , , ,,07/25/2017 12:00:00,toni,
17R4588:0022204,1,0,0,0,0,0, , , ,,07/25/2017 12:00:00,toni,
17R4588:0022205,1,0,0,0,0,0, , , ,,07/25/2017 12:00:00,toni,
17R4588:0022206,1,0,0,0,0,0, , , ,,07/25/2017 12:00:00,toni,
17R4588:0022207,1,0,0,0,0,0, , , ,,07/25/2017 12:00:00,toni,
17R4588:0022208,1,0,0,0,0,0, , , ,,07/25/2017 12:00:00,toni,
17R4588:0022209,1,0,0,0,0,0, , , ,,07/25/2017 12:00:00,toni,
17R4588:0022210,1,0,0,0,0,0, , , ,,07/25/2017 12:00:00,toni,
17R4588:0022211,1,0,0,0,0,0, , , ,,07/25/2017 12:00:00,toni,
17R4588:0022212,1,0,0,0,0,0, , , ,,07/25/2017 12:00:00,toni,
17R4588:0022213,1,0,0,0,0,0, , , ,,07/25/2017 12:00:00,toni,
17R4590:0022415,1,0,0,0,0,0,shorter_by_5_ft, ,small ear,,07/25/2017 12:00:00,toni,
17R4590:0022414,1,0,0,0,0,0, , , ,,07/25/2017 12:00:00,toni,
17R4590:0022413,1,0,0,0,0,0, , , ,,07/25/2017 12:00:00,toni,
17R4590:0022412,1,0,0,0,0,0, , , ,,07/25/2017 12:00:00,toni,
17R4590:0022411,1,0,0,0,0,0, , , ,,07/25/2017 12:00:00,toni,
17R4590:0022410,1,0,0,0,0,0, , , ,,07/25/2017 12:00:00,toni,
17R4590:0022409,1,0,0,0,0,0, , , ,,07/25/2017 12:00:00,toni,
17R4590:0022408,1,0,0,0,0,0, , , ,,07/25/2017 12:00:00,toni,
17R4590:0022407,1,0,0,0,0,0, , , ,,07/25/2017 12:00:00,toni,
17R4590:0022406,1,0,0,0,0,0, , , ,,07/25/2017 12:00:00,toni,
17R4590:0022405,1,0,0,0,0,0, , , ,,07/25/2017 12:00:00,toni,
17R4590:0022404,1,0,0,0,0,0, , , ,,07/25/2017 12:00:00,toni,
17R4590:0022403,1,0,0,0,0,0, , , ,,07/25/2017 12:00:00,toni,
17R4590:0022402,1,0,0,0,0,0, , , ,,07/25/2017 12:00:00,toni,
17R4590:0022401,1,0,0,0,0,0, , , ,,07/25/2017 12:00:00,toni,
17R4589:0022315,1,0,0,0,0,0, , , ,,07/25/2017 12:00:00,toni,
17R4589:0022314,1,0,0,0,0,0, , , ,,07/25/2017 12:00:00,toni,
17R4589:0022313,1,0,0,0,0,0, , , ,,07/25/2017 12:00:00,toni,
17R4589:0022312,1,0,0,0,0,0, , , ,,07/25/2017 12:00:00,toni,
17R4589:0022311,1,0,0,0,0,0, , , ,,07/25/2017 12:00:00,toni,
17R4589:0022309,1,0,0,0,0,0, , , ,,07/25/2017 12:00:00,toni,
17R4589:0022308,1,0,0,0,0,0, , , ,,07/25/2017 12:00:00,toni,
17R4589:0022307,1,0,0,0,0,0, , , ,,07/25/2017 12:00:00,toni,
17R4589:0022306,1,0,0,0,0,0, , , ,,07/25/2017 12:00:00,toni,
17R4589:0022305,1,0,0,0,0,0, , , ,,07/25/2017 12:00:00,toni,
17R4589:0022304,1,0,0,0,0,0, , , ,,07/25/2017 12:00:00,toni,
17R4589:0022303,1,0,0,0,0,0, , , ,,07/25/2017 12:00:00,toni,
17R4589:0022302,1,0,0,0,0,0, , , ,,07/25/2017 12:00:00,toni,
17R4589:0022301,1,0,0,0,0,0, , , ,,07/25/2017 12:00:00,toni,
17R4591:0022501,1,0,0,0,0,0, , , ,,07/25/2017 12:00:00,toni,
17R4591:0022502,1,0,0,0,0,0, , , ,,07/25/2017 12:00:00,toni,
17R4591:0022503,1,0,0,0,0,0, , , ,,07/25/2017 12:00:00,toni,
17R4591:0022504,1,0,0,0,0,0, , , ,,07/25/2017 12:00:00,toni,
17R4591:0022505,1,0,0,0,0,0, , , ,,07/25/2017 12:00:00,toni,
17R4591:0022506,1,0,0,0,0,0, , , ,,07/25/2017 12:00:00,toni,
17R4591:0022507,1,0,0,0,0,0, , , ,,07/25/2017 12:00:00,toni,
17R4591:0022508,1,0,0,0,0,0, , , ,,07/25/2017 12:00:00,toni,
17R4591:0022509,1,0,0,0,0,0, , , ,,07/25/2017 12:00:00,toni,
17R4591:0022510,1,0,0,0,0,0, , , ,,07/25/2017 12:00:00,toni,
17R4591:0022511,1,0,0,0,0,0, , , ,,07/25/2017 12:00:00,toni,
17R4592:0022601,1,0,0,0,0,0, , , ,,07/25/2017 12:00:00,toni,
17R4592:0022602,1,0,0,0,0,0, , , ,,07/25/2017 12:00:00,toni,
17R4592:0022603,1,0,0,0,0,0, , , ,,07/25/2017 12:00:00,toni,
17R4592:0022604,1,0,0,0,0,0, , , ,,07/25/2017 12:00:00,toni,
17R4592:0022605,1,0,0,0,0,0, , , ,,07/25/2017 12:00:00,toni,
17R4592:0022606,1,0,0,0,0,0, , , ,,07/25/2017 12:00:00,toni,
17R4592:0022607,1,0,0,0,0,0, , , ,,07/25/2017 12:00:00,toni,
17R4592:0022608,1,0,0,0,0,0, , , ,,07/25/2017 12:00:00,toni,
17R4592:0022609,1,0,0,0,0,0, , , ,,07/25/2017 12:00:00,toni,
17R4592:0022610,1,0,0,0,0,0, , , ,,07/25/2017 12:00:00,toni,
17R4592:0022611,1,0,0,0,0,0, , , ,,07/25/2017 12:00:00,toni,
17R4592:0022612,1,0,0,0,0,0, , , ,,07/25/2017 12:00:00,toni,
17R4592:0022613,1,0,0,0,0,0, , , ,,07/25/2017 12:00:00,toni,
17R4592:0022614,1,0,0,0,0,0, , , ,,07/25/2017 12:00:00,toni,
17R4594:0022901,1,0,0,0,0,0, , , ,,07/25/2017 12:00:00,toni,
17R4593:0022809,1,0,0,0,0,0, , , ,,07/25/2017 12:00:00,toni,
17R4593:0022808,1,0,0,0,0,0, , , ,,07/25/2017 12:00:00,toni,
17R4593:0022806,1,0,0,0,0,0, , , ,,07/25/2017 12:00:00,toni,
17R4593:0022807,1,0,0,0,0,0, , , ,,07/25/2017 12:00:00,toni,
17R4593:0022805,1,0,0,0,0,0, , , ,,07/25/2017 12:00:00,toni,
17R4593:0022803,1,0,0,0,0,0, , , ,,07/25/2017 12:00:00,toni,
17R4593:0022802,1,0,0,0,0,0, , , ,,07/25/2017 12:00:00,toni,
17R4593:0022804,1,0,0,0,0,0,semi_dwarf, ,small ear,,07/25/2017 12:00:00,toni,
17R4593:0022801,1,0,0,0,0,0, , , ,,07/25/2017 12:00:00,toni,
17R4615:0022708,1,0,0,0,0,0, , , ,,07/25/2017 12:00:00,toni,
17R4615:0022707,1,0,0,0,0,0, , , ,,07/25/2017 12:00:00,toni,
17R4615:0022706,1,0,0,0,0,0, , , ,,07/25/2017 12:00:00,toni,
17R4615:0022705,1,0,0,0,0,0, , , ,,07/25/2017 12:00:00,toni,
17R4615:0022704,1,0,0,0,0,0, , , ,,07/25/2017 12:00:00,toni,
17R4615:0022703,1,0,0,0,0,0, , , ,,07/25/2017 12:00:00,toni,
17R4615:0022702,1,0,0,0,0,0, , , ,,07/25/2017 12:00:00,toni,
17R4615:0022701,1,0,0,0,0,0, , , ,,07/25/2017 12:00:00,toni,
17R4615:0022901,1,0,0,0,0,0, , , ,,07/25/2017 12:00:00,toni,
17R4594:0022902,1,0,0,0,0,0, , , ,,07/25/2017 12:00:00,toni,
17R4594:0022903,1,0,0,0,0,0, , , ,,07/25/2017 12:00:00,toni,
17R4594:0022904,1,0,0,0,0,0, , , ,,07/25/2017 12:00:00,toni,
17R4594:0022905,1,0,0,0,0,0, , , ,,07/25/2017 12:00:00,toni,
17R4594:0022906,1,0,0,0,0,0, , , ,,07/25/2017 12:00:00,toni,
17R4594:0022907,1,0,0,0,0,0, , , ,,07/25/2017 12:00:00,toni,
17R4594:0022908,1,0,0,0,0,0, , , ,,07/25/2017 12:00:00,toni,
17R4594:0022909,1,0,0,0,0,0, , , ,,07/25/2017 12:00:00,toni,
17R4594:0022910,1,0,0,0,0,0, , , ,,07/25/2017 12:00:00,toni,
17R4594:0022911,1,0,0,0,0,0, , , ,,07/25/2017 12:00:00,toni,
17R4594:0022912,1,0,0,0,0,0, , , ,,07/25/2017 12:00:00,toni,
17R4594:0022913,1,0,0,0,0,0, , , ,,07/25/2017 12:00:00,toni,
17R4594:0022914,1,0,0,0,0,0, , , ,,07/25/2017 12:00:00,toni,
17R4594:0022915,1,0,0,0,0,0, , , ,,07/25/2017 12:00:00,toni,
17R4594:0022916,1,0,0,0,0,0, , , ,,07/25/2017 12:00:00,toni,
17R4610:0023001,1,0,0,0,0,0, , , ,,07/25/2017 12:00:00,toni,
17R4610:0023002,1,0,0,0,0,0, , , ,,07/25/2017 12:00:00,toni,
17R4610:0023003,1,0,0,0,0,0, , , ,,07/25/2017 12:00:00,toni,
17R4610:0023004,1,0,0,0,0,0, , , ,,07/25/2017 12:00:00,toni,
17R4610:0023005,1,0,0,0,0,0, , , ,,07/25/2017 12:00:00,toni,
17R4610:0023006,1,0,0,0,0,0, , , ,,07/25/2017 12:00:00,toni,
17R4610:0023007,1,0,0,0,0,0, , , ,,07/25/2017 12:00:00,toni,
17R4610:0023008,1,0,0,0,0,0, , , ,,07/25/2017 12:00:00,toni,
17R4610:0023009,1,0,0,0,0,0, , , ,,07/25/2017 12:00:00,toni,
17R4610:0023010,1,0,0,0,0,0, , , ,,07/25/2017 12:00:00,toni,
17R4610:0023011,1,0,0,0,0,0, , , ,,07/25/2017 12:00:00,toni,
17R4610:0023012,1,0,0,0,0,0, , , ,,07/25/2017 12:00:00,toni,
17R4610:0023013,1,0,0,0,0,0, , , ,,07/25/2017 12:00:00,toni,
17R4610:0023014,1,0,0,0,0,0, , , ,,07/25/2017 12:00:00,toni,
17R0688:0023101,1,0,0,0,0,0, , , ,,08/03/2017 12:00:00,toni,
17R0688:0023102,1,0,0,0,0,0, , , ,,08/02/2017 12:00:00,toni,
17R0688:0023103,1,0,0,0,0,0, , , ,,08/02/2017 12:00:00,toni,
17R0688:0023104,1,0,0,0,0,0, , , ,,08/02/2017 12:00:00,toni,
17R0688:0023105,1,0,0,0,0,0, , , ,,08/02/2017 12:00:00,toni,
17R0688:0023106,1,0,0,0,0,0, , , ,,08/02/2017 12:00:00,toni,
17R0688:0023107,1,0,0,0,0,0, , , ,,08/02/2017 12:00:00,toni,
17R0688:0023108,1,0,0,0,0,0, , , ,,08/02/2017 12:00:00,toni,
17R0688:0023109,1,0,0,0,0,0, , , ,,08/02/2017 12:00:00,toni,
17R0688:0023111,1,0,0,0,0,0, , , ,,08/02/2017 12:00:00,toni,
17R0688:0023110,1,0,0,0,0,0, , , ,,08/02/2017 12:00:00,toni,
17R0688:0023112,1,0,0,0,0,0, , , ,,08/02/2017 12:00:00,toni,
17R0688:0023113,1,0,0,0,0,0, , , ,,08/02/2017 12:00:00,toni,
17R0688:0023114,1,0,0,0,0,0, , , ,,08/02/2017 12:00:00,toni,
17R0688:0023115,1,0,0,0,0,0, , , ,,08/02/2017 12:00:00,toni,
17R0689:0023215,1,0,0,0,0,0, , , ,,08/02/2017 12:00:00,toni,
17R0689:0023214,1,0,0,0,0,0, , , ,,08/02/2017 12:00:00,toni,
17R0689:0023213,1,0,0,0,0,0, , , ,,08/02/2017 12:00:00,toni,
17R0689:0023212,1,0,0,0,0,0, , , ,,08/02/2017 12:00:00,toni,
17R0689:0023211,1,0,0,0,0,0, , , ,,08/02/2017 12:00:00,toni,
17R0689:0023210,1,0,0,0,0,0, , , ,,08/02/2017 12:00:00,toni,
17R0689:0023209,1,0,0,0,0,0, , , ,,08/02/2017 12:00:00,toni,
17R0689:0023208,1,0,0,0,0,0, , , ,,08/02/2017 12:00:00,toni,
17R0689:0023207,1,0,0,0,0,0, , , ,,08/02/2017 12:00:00,toni,
17R0689:0023205,1,0,0,0,0,0, , , ,,08/02/2017 12:00:00,toni,
17R0689:0023204,1,0,0,0,0,0, , , ,,08/02/2017 12:00:00,toni,
17R0689:0023203,1,0,0,0,0,0, , , ,,08/02/2017 12:00:00,toni,
17R0689:0023202,1,0,0,0,0,0, , , ,,08/02/2017 12:00:00,toni,
17R0689:0023201,1,0,0,0,0,0, , , ,,08/02/2017 12:00:00,toni,
17R0690:0023301,1,0,0,0,0,0, , , ,,08/02/2017 12:00:00,toni,
17R0690:0023302,1,0,0,0,0,0, , , ,,08/02/2017 12:00:00,toni,
17R0690:0023303,1,0,0,0,0,0, , , ,,08/02/2017 12:00:00,toni,
17R0690:0023304,1,0,0,0,0,0, , , ,,08/02/2017 12:00:00,toni,
17R0690:0023305,1,0,0,0,0,0, , , ,,08/02/2017 12:00:00,toni,
17R0690:0023306,1,0,0,0,0,0, , , ,,08/02/2017 12:00:00,toni,
17R0690:0023307,1,0,0,0,0,0, , , ,,08/02/2017 12:00:00,toni,
17R0690:0023308,1,0,0,0,0,0, , , ,,08/02/2017 12:00:00,toni,
17R4611:0023413,1,0,0,0,0,0, , , ,,08/02/2017 12:00:00,toni,
17R4611:0023412,1,0,0,0,0,0, , , ,,08/02/2017 12:00:00,toni,
17R4611:0023411,1,0,0,0,0,0, , , ,,08/02/2017 12:00:00,toni,
17R4611:0023410,1,0,0,0,0,0, , , ,,08/02/2017 12:00:00,toni,
17R4611:0023409,1,0,0,0,0,0, , , ,,08/02/2017 12:00:00,toni,
17R4611:0023408,1,0,0,0,0,0, , , ,,08/02/2017 12:00:00,toni,
17R4611:0023407,1,0,0,0,0,0, , , ,,08/02/2017 12:00:00,toni,
17R4611:0023406,1,0,0,0,0,0, , , ,,08/02/2017 12:00:00,toni,
17R4611:0023405,1,0,0,0,0,0, , , ,,08/02/2017 12:00:00,toni,
17R4611:0023403,1,0,0,0,0,0, , , ,,08/02/2017 12:00:00,toni,
17R4611:0023404,1,0,0,0,0,0, , , ,,08/02/2017 12:00:00,toni,
17R4611:0023402,1,0,0,0,0,0, , , ,,08/02/2017 12:00:00,toni,
17R4611:0023401,1,0,0,0,0,0, , , ,,08/02/2017 12:00:00,toni,
17R4612:0023501,1,0,0,0,0,0, , , ,,08/02/2017 12:00:00,toni,
17R4612:0023502,1,0,0,0,0,0, , , ,,08/02/2017 12:00:00,toni,
17R4612:0023503,1,0,0,0,0,0, , , ,,08/02/2017 12:00:00,toni,
17R4612:0023504,1,0,0,0,0,0, , , ,,08/02/2017 12:00:00,toni,
17R4612:0023505,1,0,0,0,0,0, , , ,,08/02/2017 12:00:00,toni,
17R4612:0023506,1,0,0,0,0,0, , , ,,08/02/2017 12:00:00,toni,
17R4612:0023507,1,0,0,0,0,0, , , ,,08/02/2017 12:00:00,toni,
17R4612:0023508,1,0,0,0,0,0, , , ,,08/02/2017 12:00:00,toni,
17R4612:0023509,1,0,0,0,0,0, , , ,,08/02/2017 12:00:00,toni,
17R4612:0023510,1,0,0,0,0,0, , , ,,08/02/2017 12:00:00,toni,
17R4612:0023511,1,0,0,0,0,0, , , ,,08/02/2017 12:00:00,toni,
17R4612:0023512,1,0,0,0,0,0, , , ,,08/02/2017 12:00:00,toni,
17R4612:0023513,1,0,0,0,0,0, , , ,,08/02/2017 12:00:00,toni,
17R4613:0023615,1,0,0,0,0,0, , , ,,08/02/2017 12:00:00,toni,
17R4613:0023614,1,0,0,0,0,0, , , ,,08/02/2017 12:00:00,toni,
17R4613:0023613,1,0,0,0,0,0, , , ,,08/02/2017 12:00:00,toni,
17R4613:0023612,1,0,0,0,0,0, , , ,,08/02/2017 12:00:00,toni,
17R4613:0023611,1,0,0,0,0,0, , , ,,08/02/2017 12:00:00,toni,
17R4613:0023610,1,0,0,0,0,0, , , ,,08/02/2017 12:00:00,toni,
17R4613:0023609,1,0,0,0,0,0, , , ,,08/02/2017 12:00:00,toni,
17R4613:0023608,1,0,0,0,0,0, , , ,,08/02/2017 12:00:00,toni,
17R4613:0023607,1,0,0,0,0,0, , , ,,08/02/2017 12:00:00,toni,
17R4613:0023606,1,0,0,0,0,0, , , ,,08/02/2017 12:00:00,toni,
17R4613:0023605,1,0,0,0,0,0, , , ,,08/02/2017 12:00:00,toni,
17R4613:0023604,1,0,0,0,0,0, , , ,,08/02/2017 12:00:00,toni,
17R4613:0023603,1,0,0,0,0,0, , , ,,08/02/2017 12:00:00,toni,
17R4613:0023602,1,0,0,0,0,0, , , ,,08/02/2017 12:00:00,toni,
17R4613:0023601,1,0,0,0,0,0, , , ,,08/02/2017 12:00:00,toni,
17R0694:0023701,1,0,0,0,0,0, , , ,,08/03/2017 12:00:00,toni,
17R0694:0023702,1,0,0,0,0,0, , , ,,08/03/2017 12:00:00,toni,
17R0694:0023703,1,0,0,0,0,0, , , ,,08/03/2017 12:00:00,toni,
17R0694:0023704,1,0,0,0,0,0, , , ,,08/03/2017 12:00:00,toni,
17R0694:0023705,1,0,0,0,0,0, , , ,,08/03/2017 12:00:00,toni,
17R0694:0023706,1,0,0,0,0,0, , , ,,08/03/2017 12:00:00,toni,
17R0694:0023707,1,0,0,0,0,0, , , ,,08/03/2017 12:00:00,toni,
17R0694:0023708,1,0,0,0,0,0, , , ,,08/03/2017 12:00:00,toni,
17R0694:0023709,1,0,0,0,0,0, , , ,,08/03/2017 12:00:00,toni,
17R0694:0023710,1,0,0,0,0,0, , , ,,08/03/2017 12:00:00,toni,
17R4614:0023815,1,0,0,0,0,0, , , ,,08/03/2017 12:00:00,toni,
17R4614:0023814,1,0,0,0,0,0, , , ,,08/03/2017 12:00:00,toni,
17R4614:0023813,1,0,0,0,0,0, , , ,,08/03/2017 12:00:00,toni,
17R4614:0023812,1,0,0,0,0,0, , , ,,08/03/2017 12:00:00,toni,
17R4614:0023811,1,0,0,0,0,0, , , ,,08/03/2017 12:00:00,toni,
17R4614:0023810,1,0,0,0,0,0, , , ,,08/03/2017 12:00:00,toni,
17R4614:0023809,1,0,0,0,0,0, , , ,,08/03/2017 12:00:00,toni,
17R4614:0023808,1,0,0,0,0,0, , , ,,08/03/2017 12:00:00,toni,
17R4614:0023807,1,0,0,0,0,0, , , ,,08/03/2017 12:00:00,toni,
17R4614:0023806,1,0,0,0,0,0, , , ,,08/03/2017 12:00:00,toni,
17R4614:0023805,1,0,0,0,0,0, , , ,,08/03/2017 12:00:00,toni,
17R4614:0023804,1,0,0,0,0,0, , , ,,08/03/2017 12:00:00,toni,
17R4614:0023803,1,0,0,0,0,0, , , ,,08/03/2017 12:00:00,toni,
17R4614:0023802,1,0,0,0,0,0, , , ,,08/03/2017 12:00:00,toni,
17R4614:0023801,1,0,0,0,0,0, , , ,,08/03/2017 12:00:00,toni,
17R0700:0023901,1,0,0,0,0,0, , , ,,08/03/2017 12:00:00,toni,
17R0700:0023902,1,0,0,0,0,0, , , ,1,08/03/2017 12:00:00,toni,
17R0700:0023903,1,0,0,0,0,0, , , ,,08/03/2017 12:00:00,toni,
17R0700:0023904,1,0,0,0,0,0, , , ,,08/03/2017 12:00:00,toni,
17R0700:0023905,1,0,0,0,0,0, , , ,,08/03/2017 12:00:00,toni,
17R0700:0023906,1,0,0,0,0,0, , , ,,08/03/2017 12:00:00,toni,
17R0700:0023907,1,0,0,0,0,0, , , ,,08/03/2017 12:00:00,toni,
17R0700:0023908,1,0,0,0,0,0, , , ,,08/03/2017 12:00:00,toni,
17R0700:0023909,1,0,0,0,0,0, , , ,,08/03/2017 12:00:00,toni,
17R0700:0023910,1,0,0,0,0,0, , , ,,08/03/2017 12:00:00,toni,
17R0700:0023911,1,0,0,0,0,0, , , ,,08/03/2017 12:00:00,toni,
17R0700:0023912,1,0,0,0,0,0, , , ,,08/03/2017 12:00:00,toni,
17R0700:0023913,1,0,0,0,0,0, , , ,,08/03/2017 12:00:00,toni,
17R0701:0024013,1,0,0,0,0,0, , , ,,08/03/2017 12:00:00,toni,
17R0701:0024012,1,0,0,0,0,0, , , ,,08/03/2017 12:00:00,toni,
17R0701:0024011,1,0,0,0,0,0, , , ,,08/03/2017 12:00:00,toni,
17R0701:0024010,1,0,0,0,0,0, , , ,,08/03/2017 12:00:00,toni,
