ma plantID,pa plantID,sleeve,fuzzy_cl,num_cl,observer,datetime,inventory
06R200:S00I7207,06R0015:0001506,v00007,ee,,avi,07/01/2013 19:41:53,
06R200:S00I2518,06R0076:0007613,v00005,we,,avi,07/01/2013 19:42:28,
06R200:S00I2520,06R0076:0007614,v00005,qe,,avi,07/01/2013 19:43:30,
06R200:S00I3701,06R0112:0011209,v00006,tqe,,avi,07/01/2013 19:44:43,
06R200:S00I2612,06R0084:0008414,v00006,tqe,,avi,07/01/2013 19:45:33,
06R200:S00I3705,06R0112:0011206,v00006,qe,,avi,07/01/2013 19:46:22,
06R200:S00I3702,06R0112:0011208,v00006,qe,,avi,07/01/2013 19:46:57,
06R200:S00I3712,06R0112:0011202,v00006,tqe,,avi,07/01/2013 19:48:12,
06R200:S00I4806,06R0055:0005501,v00006,qe,,avi,07/01/2013 19:48:42,
06R200:S00I5601,06R0007:0000709,v00006,qe,,avi,07/01/2013 19:49:08,
06R200:S00I5508,06R0007:0000708,v00006,tqe,,avi,07/01/2013 19:49:44,
06R200:S00I5612,06R0061:0006114,v00007,qe,,avi,07/01/2013 19:50:59,
06R200:S00I5602,06R0055:0005509,v00006,qe,,avi,07/01/2013 19:51:47,
06R200:S00I5615,06R0062:0006206,v00007,qe,,avi,07/01/2013 19:53:05,
06R200:S00I6309,06R0112:0011208,v00007,qe,,avi,07/01/2013 19:53:06,
06R200:S00I6615,06R0085:0008510,v00007,qe,,avi,07/01/2013 19:54:02,
06R200:S00I6312,06R0112:0011208,v00007,qe,,avi,07/01/2013 19:55:01,
06R200:S00I6614,06R0003:0000304,v00007,he,,avi,07/01/2013 19:55:53,
06R200:S00I6804,06R0103:0010307,v00007,tqe,,toni,07/01/2013 19:57:22,
06R200:S00I7203,06R0014:0001411,v00007,tqe,,toni,07/01/2013 19:58:00,
06R200:S00I6815,06R0070:0007012,v00007,we,,toni,07/01/2013 19:55:53,
06R200:S00I7205,06R0015:0001504,v00007,tqe,,toni,07/01/2013 19:59:38,
