plantID,datetime,tassel_bagged,ear1_cut,observer,popped_tassel,cut_tassel,ear2_cut,cross_prep
17R3946:0006904,08/07/2017 16:33:57,1,0,toni,0,0,0,
17R3946:0006911,08/07/2017 16:34:31,1,0,toni,0,0,0,
17R3946:0006913,08/07/2017 16:35:11,1,0,toni,0,0,0,
17R4492:0007909,08/07/2017 16:38:01,1,0,toni,0,0,0,
17R4492:0007906,08/07/2017 16:38:04,1,0,toni,0,0,0,
17R4542:0009415,08/07/2017 16:41:52,1,0,toni,0,0,0,
17R4541:0009712,08/07/2017 16:42:00,1,0,toni,0,0,0,
