plantID,wild_type,lesion,cross,photograph,sample,sample,stature,tassel,ear,other_phes,datetime,observer,mutanta
17R4556:0010308,1,0,0,0,0,0, , , ,,06/28/2017 0:00:00,toni,
17R4556:0010309,0,1,1,1,0,0, , ,small ear,,06/28/2017 0:00:00,toni,
17R4556:0010310,1,0,0,0,0,0, , , ,,06/28/2017 0:00:00,toni,
17R4556:0010311,1,0,0,0,0,0, , , ,,06/28/2017 0:00:00,toni,
17R4556:0010312,0,1,0,0,0,0, , , ,,06/28/2017 0:00:00,toni,
17R4556:0010313,0,1,0,0,0,0, , , ,,06/28/2017 0:00:00,toni,
17R4556:0010314,1,0,0,0,0,0, , , ,,06/28/2017 0:00:00,toni,
17R4556:0010315,1,0,0,0,0,0,shorter_by_1_ft, ,small ear,,06/28/2017 0:00:00,toni,
17R4534:0010401,1,0,0,0,0,0, , , ,,07/24/2017 0:00:00,toni,
17R4534:0010402,0,1,0,0,0,0,shorter_by_1_ft, ,small ear,,06/28/2017 0:00:00,toni,
17R4534:0010403,0,1,1,1,0,0, , ,small ear,,06/28/2017 0:00:00,toni,
17R4534:0010404,0,1,0,0,0,0, , ,small ear,,06/28/2017 0:00:00,toni,
17R4534:0010405,1,0,0,0,0,0, , ,small ear,,06/28/2017 0:00:00,toni,
17R4534:0010406,1,0,0,0,0,0, , , ,,06/28/2017 0:00:00,toni,
17R4534:0010407,1,0,0,0,0,0, , , ,,06/28/2017 0:00:00,toni,
17R4534:0010408,0,1,0,0,0,0, , ,small ear,,06/28/2017 0:00:00,toni,
17R4534:0010409,1,0,0,0,0,0, , , ,,06/28/2017 0:00:00,toni,
17R4534:0010410,1,0,0,0,0,0, , , ,,06/28/2017 0:00:00,toni,
17R4534:0010411,1,0,0,0,0,0, , , ,,06/28/2017 0:00:00,toni,
17R4534:0010412,0,1,0,0,0,0, , , ,,06/28/2017 0:00:00,toni,
17R4534:0010413,1,0,0,0,0,0, , , ,,06/28/2017 0:00:00,toni,
17R4534:0010501,1,0,0,0,0,0, , , ,,06/28/2017 0:00:00,toni,
17R4534:0010502,1,0,0,0,0,0, , , ,,06/28/2017 0:00:00,toni,
17R4534:0010503,1,0,0,0,0,0, , , ,,06/28/2017 0:00:00,toni,
17R4534:0010504,1,0,0,0,0,0, , , ,,06/28/2017 0:00:00,toni,
17R4534:0010505,0,1,0,0,0,0,shorter_by_1_ft, ,small ear,,06/28/2017 0:00:00,toni,
17R4534:0010506,0,1,0,0,0,0,shorter_by_1_ft, ,small ear,,06/28/2017 0:00:00,toni,
17R4534:0010507,0,1,0,0,0,0,shorter_by_1_ft, ,small ear,,06/28/2017 0:00:00,toni,
17R4534:0010508,0,1,0,0,0,0,shorter_by_1_ft, ,small ear,,06/28/2017 0:00:00,toni,
17R4534:0010509,0,1,0,0,0,0,shorter_by_1_ft, ,small ear,,06/28/2017 0:00:00,toni,
17R4534:0010510,1,0,0,0,0,0, , , ,,06/28/2017 0:00:00,toni,
17R4534:0010511,0,1,0,0,0,0, , ,small ear,,06/28/2017 0:00:00,josh,
17R4534:0010512,1,0,0,0,0,0, , , ,,06/28/2017 0:00:00,toni,
17R4534:0010513,0,1,0,0,0,0,shorter_by_1_ft, ,no ear,,06/28/2017 0:00:00,toni,
17R4534:0010514,1,0,0,0,0,0, , , ,,06/28/2017 0:00:00,toni,
17R4534:0010516,0,1,0,0,0,0,shorter_by_1_ft, ,small ear,,06/28/2017 0:00:00,toni,
17R4534:0010515,1,0,0,0,0,0, , , ,,06/28/2017 0:00:00,toni,
17R4534:0010517,0,1,0,0,0,0,shorter_by_3_ft, ,no ear,,06/28/2017 0:00:00,toni,
17R4534:0010518,1,0,0,0,0,0,shorter_by_1_ft, ,small ear,,06/28/2017 0:00:00,toni,
17R4534:0010519,0,1,0,0,0,0,shorter_by_1_ft, ,small ear,,06/28/2017 0:00:00,toni,
17R4535:0010601,1,0,0,0,0,0, , , ,,06/28/2017 0:00:00,toni,
17R4535:0010602,1,0,0,0,0,0, , , ,,06/28/2017 0:00:00,toni,
17R4535:0010603,1,0,0,0,0,0, , , ,,06/28/2017 0:00:00,toni,
17R4535:0010604,0,1,1,1,0,0, , ,small ear,,06/28/2017 0:00:00,toni,
17R4535:0010605,1,0,0,0,0,0, , , ,,06/28/2017 0:00:00,toni,
17R4535:0010606,1,0,0,0,0,0, , , ,,06/28/2017 0:00:00,toni,
17R4535:0010607,1,0,0,0,0,0, , , ,,06/28/2017 0:00:00,toni,
17R4535:0010608,1,0,0,0,0,0, , , ,,06/28/2017 0:00:00,toni,
17R4535:0010609,0,1,1,1,0,0, , ,small ear,,06/28/2017 0:00:00,toni,
17R4535:0010616,1,0,0,0,0,0, , , ,,06/28/2017 0:00:00,toni,
17R4535:0010617,1,0,0,0,0,0, , , ,,06/28/2017 0:00:00,toni,
17R4535:0010610,0,1,1,1,0,0, , ,small ear,,06/28/2017 0:00:00,toni,
17R4535:0010611,1,0,0,0,0,0, , , ,,06/28/2017 0:00:00,toni,
17R4535:0010612,0,1,0,0,0,0, , , ,,06/28/2017 0:00:00,toni,
17R4535:0010614,1,0,0,0,0,0, , , ,,06/28/2017 0:00:00,toni,
17R4535:0010613,1,0,0,0,0,0, , , ,,06/28/2017 0:00:00,toni,
17R4535:0010615,1,0,0,0,0,0, , , ,,06/28/2017 0:00:00,toni,
17R4535:0010701,1,0,0,0,0,0, , , ,,07/24/2017 0:00:00,toni,
17R4535:0010702,1,0,0,0,0,0, , , ,,07/24/2017 0:00:00,toni,
17R4535:0010703,1,0,0,0,0,0, , , ,,07/24/2017 0:00:00,toni,
17R4535:0010704,0,1,0,0,0,0, , ,small ear,,07/24/2017 0:00:00,toni,
17R4535:0010705,1,0,0,0,0,0, , , ,,07/24/2017 0:00:00,toni,
17R4535:0010706,0,1,0,0,0,0, , ,small ear,,07/24/2017 0:00:00,toni,
17R4535:0010707,1,0,0,0,0,0, , , ,,07/24/2017 0:00:00,toni,
17R4535:0010708,1,0,0,0,0,0, , , ,,07/24/2017 0:00:00,toni,
17R4535:0010709,1,0,0,0,0,0, , , ,,07/24/2017 0:00:00,toni,
17R4535:0010710,0,1,0,0,0,0, , ,small ear,,07/24/2017 0:00:00,toni,
17R4535:0010711,1,0,0,0,0,0, , , ,,07/24/2017 0:00:00,toni,
17R4535:0010712,0,1,0,0,0,0,shorter_by_1_ft, ,small ear,,08/08/2017 13:25:10,toni,
17R4535:0010713,0,1,0,0,0,0, , ,small ear,,07/24/2017 0:00:00,toni,
17R4535:0010714,0,1,0,0,0,0, , ,small ear,,08/08/2017 13:26:08,toni,
17R4535:0010715,1,0,0,0,0,0, , , ,,07/24/2017 0:00:00,toni,
17R4535:0010716,1,0,0,0,0,0, , , ,,07/24/2017 0:00:00,toni,
17R4535:0010717,0,1,0,0,0,0, , ,small ear,,08/08/2017 13:27:24,toni,
17R4535:0010718,0,1,0,0,0,0, , ,small ear,,07/24/2017 0:00:00,toni,
17R4535:0010719,0,1,0,0,0,0, , ,small ear,,07/24/2017 0:00:00,toni,
17R4538:0010801,0,1,1,1,0,0, , ,small ear,,06/28/2017 0:00:00,toni,
17R4538:0010802,0,1,0,0,0,0, , ,small ear,,06/28/2017 0:00:00,toni,
17R4538:0010803,1,0,0,0,0,0, , , ,,06/28/2017 0:00:00,toni,
17R4538:0010804,1,0,0,0,0,0, , , ,,06/28/2017 0:00:00,toni,
17R4538:0010805,1,0,0,0,0,0, , , ,,06/28/2017 0:00:00,toni,
17R4538:0010806,0,1,0,0,0,0,shorter_by_1_ft, ,no ear,,06/28/2017 0:00:00,toni,
17R4538:0010807,0,1,1,1,0,0, , ,small ear,,06/28/2017 0:00:00,toni,
17R4538:0010808,0,1,0,0,0,0, , ,no ear,,07/26/2017 0:00:00,toni,
17R4538:0010809,1,0,0,0,0,0, , , ,,07/24/2017 0:00:00,toni,
17R4538:0010810,0,1,0,0,0,0, , ,small ear,,07/24/2017 0:00:00,toni,
17R4538:0010811,1,0,0,0,0,0, , , ,,07/24/2017 0:00:00,toni,
17R4538:0010812,0,1,0,0,0,0, , ,small ear,,07/24/2017 0:00:00,toni,
17R4538:0010813,1,0,0,0,0,0, , , ,,07/24/2017 0:00:00,toni,
17R4538:0010814,0,1,0,0,0,0, , ,small ear,,07/24/2017 0:00:00,toni,
17R4538:0010815,0,1,0,0,0,0, , ,small ear,,07/24/2017 0:00:00,toni,
17R4538:0010816,0,1,0,0,0,0, , ,small ear,,07/24/2017 0:00:00,toni,
17R4538:0010901,1,0,0,0,0,0, , , ,,07/24/2017 0:00:00,toni,
17R4538:0010902,1,0,0,0,0,0, , , ,,07/24/2017 0:00:00,toni,
17R4538:0010903,0,1,0,0,0,0, , ,small ear,,07/24/2017 0:00:00,toni,
17R4538:0010904,0,1,0,0,0,0,shorter_by_1_ft, ,no ear,,07/24/2017 0:00:00,toni,
17R4538:0010905,0,1,0,0,0,0, , ,small ear,,07/24/2017 0:00:00,toni,
17R4538:0010906,1,0,0,0,0,0, , , ,,07/24/2017 0:00:00,toni,
17R4538:0010907,1,0,0,0,0,0, , , ,,07/24/2017 0:00:00,toni,
17R4538:0010908,0,1,0,0,0,0,shorter_by_1_ft, ,small ear,,07/24/2017 0:00:00,toni,
17R4538:0010909,0,1,0,0,0,0, , ,small ear,,07/24/2017 0:00:00,toni,
17R4538:0010910,1,0,0,0,0,0, , , ,,07/24/2017 0:00:00,toni,
17R4538:0010911,0,1,0,0,0,0, , ,small ear,,07/24/2017 0:00:00,toni,
17R4538:0010912,1,0,0,0,0,0, , , ,,07/24/2017 0:00:00,toni,
17R4538:0010913,1,0,0,0,0,0, , , ,,07/24/2017 0:00:00,toni,
17R4538:0010916,0,1,0,0,0,0,shorter_by_3_ft, ,no ear,,07/24/2017 0:00:00,toni,
17R4538:0010914,1,0,0,0,0,0, , , ,,07/24/2017 0:00:00,toni,
17R4538:0010915,1,0,0,0,0,0, , , ,,07/24/2017 0:00:00,toni,
17R2252:0011001,0,1,0,0,0,0,semi_dwarf, ,no ear,,06/28/2017 0:00:00,toni,
17R2252:0011002,0,1,0,1,0,0,semi_dwarf, ,no ear,,06/28/2017 0:00:00,toni,
17R2252:0011003,1,0,0,0,0,0, , , ,,06/28/2017 0:00:00,toni,
17R2252:0011004,1,0,0,0,0,0, , , ,,06/28/2017 0:00:00,toni,
17R2252:0011006,1,0,0,0,0,0, , , ,,06/28/2017 0:00:00,toni,
17R2252:0011007,1,0,0,0,0,0, , , ,,06/28/2017 0:00:00,toni,
17R2252:0011005,0,1,0,0,0,0,semi_dwarf, ,no ear,,06/28/2017 0:00:00,toni,
17R2252:0011008,0,1,0,0,0,0,semi_dwarf, ,no ear,,06/28/2017 0:00:00,toni,
17R2252:0011009,0,1,0,0,0,0,dwarf, ,no ear,,06/28/2017 0:00:00,toni,
17R2252:0011010,1,0,0,0,0,0, , , ,,06/28/2017 0:00:00,toni,
17R2252:0011011,1,0,0,0,0,0, , , ,,06/28/2017 0:00:00,toni,
17R2252:0011012,0,1,1,1,0,0,semi_dwarf, ,no ear,,06/28/2017 0:00:00,toni,
17R2252:0011013,1,0,0,0,0,0, , , ,,06/28/2017 0:00:00,toni,
17R2252:0011014,0,1,1,1,0,0,shorter_by_4_ft, ,no ear,,06/28/2017 0:00:00,toni,
17R2252:0011015,1,0,0,0,0,0, , , ,,06/28/2017 0:00:00,toni,
17R2252:0011016,1,0,0,0,0,0, , , ,,06/28/2017 0:00:00,toni,
17R2252:0011017,1,0,0,0,0,0, , , ,,06/28/2017 0:00:00,toni,
17R2252:0011021,0,1,0,0,0,0,dwarf,rudimentary tassel,no ear,,06/28/2017 0:00:00,toni,
17R2252:0011018,1,0,0,0,0,0, , , ,,06/28/2017 0:00:00,toni,
17R2252:0011019,0,1,0,0,0,0,shorter_by_4_ft, ,no ear,1,06/28/2017 0:00:00,toni,
17R2252:0011020,0,1,1,1,0,0,shorter_by_3_ft, ,no ear,,06/28/2017 0:00:00,toni,
17R4419:0011101,1,0,0,0,0,0, , , ,,06/28/2017 0:00:00,toni,
17R4419:0011102,0,1,0,0,0,0,shorter_by_4_ft, ,no ear,,06/28/2017 0:00:00,toni,
17R4419:0011103,0,1,0,0,0,0,semi_dwarf, ,no ear,,06/28/2017 0:00:00,toni,
17R4419:0011104,1,0,0,0,0,0, , , ,,06/28/2017 0:00:00,toni,
17R4419:0011105,1,0,0,0,0,0, , , ,,06/28/2017 0:00:00,toni,
17R4419:0011106,0,1,0,0,0,0,dwarf,no tassel,no ear,,06/28/2017 0:00:00,toni,
17R4419:0011107,0,1,0,0,0,0,dwarf,bad tassel,no ear,,06/28/2017 0:00:00,toni,
17R4419:0011108,0,1,0,0,0,0,shorter_by_3_ft, ,no ear,,06/28/2017 0:00:00,toni,
17R4419:0011109,1,0,0,0,0,0, , , ,,06/28/2017 0:00:00,toni,
17R4419:0011111,1,0,0,0,0,0, , , ,,06/28/2017 0:00:00,toni,
17R4419:0011110,0,1,0,0,0,0,semi_dwarf, ,no ear,,06/28/2017 0:00:00,toni,
17R4419:0011112,0,1,1,1,0,0,shorter_by_4_ft, ,no ear,,06/28/2017 0:00:00,toni,
17R4419:0011113,0,1,1,1,0,0,shorter_by_4_ft, ,no ear,,06/28/2017 0:00:00,toni,
17R4419:0011114,1,0,0,0,0,0, , , ,,06/28/2017 0:00:00,toni,
17R4419:0011115,0,1,0,0,0,0,dwarf,no tassel,no ear,,06/28/2017 0:00:00,toni,
17R4419:0011116,0,1,0,0,0,0,dwarf,no tassel,no ear,,06/28/2017 0:00:00,toni,
17R4419:0011117,1,0,0,0,0,0, , , ,,06/28/2017 0:00:00,toni,
17R4419:0011118,1,0,0,0,0,0, , , ,,06/28/2017 0:00:00,toni,
17R4419:0011120,0,1,0,0,0,0,shorter_by_4_ft, ,no ear,,06/28/2017 0:00:00,toni,
17R4419:0011119,1,0,0,0,0,0, , , ,,06/28/2017 0:00:00,toni,
17R4419:0011121,0,1,0,0,0,0,dwarf,no tassel,no ear,,06/28/2017 0:00:00,toni,
17R4419:0011122,0,1,0,0,0,0,dwarf,no tassel,no ear,,06/28/2017 0:00:00,toni,
17R4419:0011123,0,1,0,0,0,0,dwarf,no tassel,no ear,,06/28/2017 0:00:00,toni,
17R4419:0011124,0,1,0,0,0,0,semi_dwarf, ,no ear,,06/28/2017 0:00:00,toni,
17R4419:0011125,1,0,0,0,0,0, , , ,,06/28/2017 0:00:00,toni,
17R4419:0011126,1,0,0,0,0,0, , , ,,06/28/2017 0:00:00,toni,
17R4419:0011127,0,1,0,0,0,0,dwarf,no tassel,no ear,,06/28/2017 0:00:00,toni,
17R4419:0011128,0,1,1,1,0,0,shorter_by_4_ft, ,no ear,,06/28/2017 0:00:00,toni,
17R4419:0011130,0,1,0,0,0,0,semi_dwarf, ,no ear,,06/28/2017 0:00:00,toni,
17R4419:0011129,1,0,0,0,0,0, , , ,,06/28/2017 0:00:00,toni,
17R4419:0011135,1,0,0,0,0,0, , , ,,06/28/2017 0:00:00,toni,
17R4419:0011131,1,0,0,0,0,0, , , ,,06/28/2017 0:00:00,toni,
17R4419:0011132,0,1,1,1,0,0,shorter_by_3_ft, ,no ear,,06/28/2017 0:00:00,toni,
17R4419:0011133,1,0,0,0,0,0, , , ,,06/28/2017 0:00:00,toni,
17R4419:0011134,0,1,1,1,0,0,shorter_by_3_ft, ,no ear,,06/28/2017 0:00:00,toni,
17R3270:0011201,1,0,0,0,0,0, , , ,,06/28/2017 0:00:00,toni,
17R3270:0011202,0,1,0,0,0,0,miniscule,no tassel,no ear,,06/28/2017 0:00:00,toni,
17R3270:0011203,0,1,0,0,0,0,miniscule,no tassel,no ear,,06/28/2017 0:00:00,toni,
17R3270:0011204,1,0,0,0,0,0, , , ,,06/28/2017 0:00:00,toni,
17R3270:0011205,1,0,0,0,0,0, , , ,,06/28/2017 0:00:00,toni,
17R3270:0011206,1,0,0,0,0,0, , , ,,06/28/2017 0:00:00,toni,
17R3270:0011207,1,0,0,0,0,0, , , ,,06/28/2017 0:00:00,toni,
17R3270:0011208,0,1,0,0,0,0,dwarf,rudimentary tassel,no ear,,06/28/2017 0:00:00,toni,
17R3270:0011209,0,1,0,0,0,0, ,rudimentary tassel,no ear,,06/28/2017 0:00:00,toni,
17R3270:0011210,1,0,0,0,0,0, , , ,,06/28/2017 0:00:00,toni,
17R3270:0011211,0,1,0,1,0,0,dwarf,no tassel,no ear,,06/28/2017 0:00:00,toni,
17R3270:0011212,1,0,0,0,0,0, , , ,,06/28/2017 0:00:00,toni,
17R3270:0011213,1,0,0,0,0,0, , , ,,06/28/2017 0:00:00,toni,
17R3270:0011214,1,0,0,0,0,0, , , ,,06/28/2017 0:00:00,toni,
17R3270:0011215,1,0,0,0,0,0, , , ,,06/28/2017 0:00:00,toni,
17R3270:0011217,1,0,0,0,0,0, , , ,,06/28/2017 0:00:00,toni,
17R3270:0011218,1,0,0,0,0,0, , , ,,06/28/2017 0:00:00,toni,
17R3270:0011216,1,0,0,0,0,0, , , ,,06/28/2017 0:00:00,toni,
17R3270:0011220,1,0,0,0,0,0, , , ,,06/28/2017 0:00:00,toni,
17R3270:0011221,0,1,0,1,0,0,dwarf,no tassel,no ear,,06/28/2017 0:00:00,toni,
17R3270:0011222,0,1,0,0,0,0,dwarf,no tassel,no ear,,06/28/2017 0:00:00,toni,
17R3270:0011223,0,1,0,0,0,0,dwarf,no tassel,no ear,,06/28/2017 0:00:00,toni,
17R4427:0011301,0,1,0,0,0,0,miniscule,no tassel,no ear,,06/28/2017 0:00:00,toni,
17R4427:0011302,0,1,0,0,0,0,miniscule,no tassel,no ear,,06/28/2017 0:00:00,toni,
17R4427:0011303,0,1,0,0,0,0,miniscule,no tassel,no ear,,06/28/2017 0:00:00,toni,
17R4427:0011304,1,0,0,0,0,0, , , ,,06/28/2017 0:00:00,toni,
17R4427:0011305,1,0,0,0,0,0, , , ,,06/28/2017 0:00:00,toni,
17R4427:0011306,1,0,0,0,0,0, , , ,,06/28/2017 0:00:00,toni,
17R4427:0011307,0,1,0,0,0,0,miniscule,no tassel,no ear,,06/28/2017 0:00:00,toni,
17R4427:0011308,0,1,0,0,0,0,miniscule,no tassel,no ear,,06/28/2017 0:00:00,toni,
17R4427:0011309,0,1,0,0,0,0,miniscule,no tassel,no ear,,06/28/2017 0:00:00,toni,
17R4427:0011310,1,0,0,0,0,0, , , ,,06/28/2017 0:00:00,toni,
17R4427:0011311,0,1,0,0,0,0,miniscule,no tassel,no ear,,06/28/2017 0:00:00,toni,
17R4427:0011312,0,1,0,0,0,0,miniscule,no tassel,no ear,,06/28/2017 0:00:00,toni,
17R4427:0011313,1,0,0,0,0,0, , , ,,06/28/2017 0:00:00,toni,
17R4427:0011314,0,1,0,0,0,0,dwarf,no tassel,no ear,,06/28/2017 0:00:00,toni,
17R4427:0011317,1,0,0,0,0,0, , , ,,06/28/2017 0:00:00,toni,
17R4427:0011316,1,0,0,0,0,0, , , ,,06/28/2017 0:00:00,toni,
17R4427:0011318,1,0,0,0,0,0, , , ,,06/28/2017 0:00:00,toni,
17R4427:0011319,1,0,0,0,0,0, , , ,,06/28/2017 0:00:00,toni,
17R4427:0011320,1,0,0,0,0,0, , , ,,06/28/2017 0:00:00,toni,
17R4427:0011321,1,0,0,0,0,0, , , ,,06/28/2017 0:00:00,toni,
17R4427:0011322,1,0,0,0,0,0, , , ,,06/28/2017 0:00:00,toni,
17R4318:0011401,1,0,0,0,0,0, , , ,,06/28/2017 0:00:00,toni,
17R4318:0011402,0,1,0,0,0,0,dwarf,bad tassel,no ear,,06/28/2017 0:00:00,toni,
17R4318:0011422,0,1,0,0,0,0,miniscule,no tassel,no ear,,06/28/2017 0:00:00,toni,
17R4318:0011403,0,1,0,0,0,0,dwarf,no tassel,no ear,,06/28/2017 0:00:00,toni,
17R4318:0011404,1,0,0,0,0,0, , , ,,06/28/2017 0:00:00,toni,
17R4318:0011405,1,0,0,0,0,0, , , ,,06/28/2017 0:00:00,toni,
17R4318:0011407,1,0,0,0,0,0, , , ,,06/28/2017 0:00:00,toni,
17R4318:0011406,1,0,0,0,0,0, , , ,,06/28/2017 0:00:00,toni,
17R4318:0011409,1,0,0,0,0,0, , , ,,06/28/2017 0:00:00,toni,
17R4318:0011408,1,0,0,0,0,0, , , ,,06/28/2017 0:00:00,toni,
17R4318:0011410,1,0,0,0,0,0, , , ,,06/28/2017 0:00:00,toni,
17R4318:0011411,1,0,0,0,0,0, , , ,,06/28/2017 0:00:00,toni,
17R4318:0011420,0,1,0,0,0,0,dwarf,no tassel,no ear,,06/28/2017 0:00:00,toni,
17R4318:0011421,0,1,0,0,0,0,dwarf,no tassel,no ear,,06/28/2017 0:00:00,toni,
