plantID,datetime,kicked down for light,dead,sacrificed,too slow to cross,observer,plant_fate
11N3288:0017005,01/30/2012 12:00:00,0,1,0,0,toni,
11N3270:0018007,01/30/2012 12:00:00,0,1,0,0,toni,
11N3270:0018006,01/30/2012 12:00:00,0,1,0,0,toni,
11N3242:0018803,01/30/2012 12:00:00,0,1,0,0,toni,
11N3242:0018804,01/30/2012 12:00:00,0,1,0,0,toni,
11N3297:0020202,01/30/2012 12:00:00,0,1,0,0,toni,
11N3297:0020208,01/30/2012 12:00:00,0,1,0,0,toni,
11N3297:0020210,01/30/2012 12:00:00,0,1,0,0,toni,
