"11N305:W0033801","11N3410:0009407",1,0,0,"toni","amy",01/19/2012 11:10:36,
"11N305:W0033810","11N3410:0009407",1,0,0,"toni","amy",01/19/2012 11:12:14,
"11N305:W0033207","11N3410:0009409",1,0,0,"toni","amy",01/19/2012 11:07:08,
"11N305:W0033501","11N3410:0009409",1,0,0,"toni","amy",01/19/2012 11:08:04,
"11N205:S0036710","11N3303:0009701",1,0,0,"toni","toni",01/26/2012 12:14:42,
"11N205:S0037807","11N3303:0009705",1,0,0,"toni","toni",01/26/2012 12:12:06,
"11N205:S0039001","11N3303:0009708",1,0,0,"toni","toni",01/26/2012 12:09:56,
"11N305:W0039202","11N3412:0009802",1,0,0,"toni","amy",01/20/2012 10:14:20,
"11N305:W0038601","11N3412:0009809",1,0,0,"toni","amy",01/20/2012 10:15:52,
"11N305:W0038007","11N3412:0009810",1,0,0,"toni","amy",01/20/2012 10:16:38,
"11N405:M0034004","11N3413:0009901",1,0,0,"toni","toni",01/27/2012 11:47:26,
"11N405:M0034005","11N3413:0009901",1,0,0,"toni","toni",01/27/2012 11:46:00,
"11N205:S0031801","11N2231:0010007",0,0,0,"toni","amy",01/25/2012 10:54:34,
"11N205:S0031904","11N2231:0010013",1,0,0,"toni","amy",01/25/2012 10:56:00,
"11N205:S0036604","11N3414:0010104",1,0,0,"toni","amy",01/22/2012 11:39:30,
"11N205:S0037801","11N3414:0010112",1,0,0,"toni","toni",01/26/2012 11:35:15,
"11N205:S0037805","11N3251:0010201",1,0,0,"toni","amy",01/26/2012 11:38:56,
"11N205:S0031803","11N3251:0010203",1,0,0,"toni","amy",01/25/2012 10:53:09,
"11N205:S0037802","11N3251:0010210",1,0,0,"toni","amy",01/26/2012 11:37:42,
"11N305:W0038308","11N3415:0010308",1,0,0,"toni","amy",01/23/2012 11:55:53,
"11N305:W0038309","11N3415:0010308",1,0,0,"toni","amy",01/23/2012 11:55:23,
"11N305:W0038310","11N3415:0010308",1,0,0,"toni","amy",01/23/2012 11:55:20,
"11N205:S0037809","11N3417:0010506",1,0,0,"toni","amy",01/26/2012 11:39:56,
"11N205:S0031807","11N3417:0010510",1,0,0,"toni","amy",01/25/2012 10:52:22,
"11N305:W0035604","11N3418:0010603",1,0,0,"toni","toni",01/25/2012 12:17:53,
"11N305:W0041906","11N3418:0010604",1,0,0,"toni","amy",01/27/2012 10:32:30,
"11N305:W0031107","11N3418:0010608",1,0,0,"toni","amy",01/22/2012 11:13:26,
"11N405:M0032808","11N3419:0010704",1,0,0,"toni","amy",01/27/2012 12:00:54,
"11N405:M0034009","11N3419:0010704",1,0,0,"toni","toni",01/27/2012 11:39:15,
"11N405:M0034503","11N3419:0010705",1,0,0,"toni","toni",01/27/2012 11:36:29,
"11N405:M0034504","11N3419:0010705",1,0,0,"toni","toni",01/27/2012 11:34:03,
"11N205:S0037904","11N3420:0010801",1,0,0,"toni","amy",01/26/2012 11:45:25,
"11N205:S0037903","11N3420:0010804",1,0,0,"toni","amy",01/26/2012 11:43:49,
"11N205:S0037811","11N3420:0010807",1,0,0,"toni","amy",01/26/2012 11:41:20,
"11N305:W0035302","11N3421:0010901",1,0,0,"toni","amy",01/19/2012 11:15:30,
"11N305:W0035001","11N3421:0010902",1,0,0,"toni","amy",01/19/2012 11:13:47,
"11N305:W0034711","11N3421:0010904",1,0,0,"toni","amy",01/19/2012 11:12:49,
"11N405:M0037305","11N3422:0011001",1,0,0,"toni","toni",01/01/2012 11:54:28,
"11N405:M0035707","11N3422:0011002",1,0,0,"toni","toni",01/27/2012 11:21:45,
"11N205:S0038205","11N3423:0011510",1,0,0,"toni","amy",01/27/2012 13:43:35,
"11N305:W0040406","11N3423:0011510",1,0,0,"toni","amy",01/27/2012 13:24:47,
"11N405:M0039601","11N3423:0011510",1,0,0,"toni","amy",01/27/2012 13:40:14,
"11N405:M0039605","11N3423:0011510",1,0,0,"toni","amy",01/27/2012 13:37:21,
"11N205:S0034210","11N3430:0012501",1,0,0,"toni","toni",01/26/2012 14:13:08,
"11N305:W0041304","11N3430:0012501",1,0,0,"toni","toni",01/26/2012 13:46:29,
"11N405:M0037607","11N3430:0012501",1,0,0,"toni","toni",01/26/2012 13:57:34,
"11N205:S0038704","11N3433:0012802",1,0,0,"toni","toni",01/27/2012 11:09:06,
"11N205:S0038701","11N3433:0012807",1,0,1,"toni","toni",01/27/2012 11:10:48,
"11N305:W0032903","11N3434:0012902",1,0,0,"toni","toni",01/25/2012 10:46:59,
"11N305:W0031105","11N3434:0012906",1,0,0,"toni","amy",01/22/2012 11:16:16,
"11N305:W0031106","11N3434:0012907",1,0,0,"toni","amy",01/22/2012 11:14:28,
"11N205:S0032702","11N3435:0013101",1,0,0,"toni","toni",01/25/2012 11:04:09,
"11N205:S0039005","11N3435:0013110",1,0,0,"toni","amy",01/26/2012 11:49:31,
"11N205:S0037907","11N3435:0013111",1,0,0,"toni","amy",01/26/2012 11:46:26,
"11N305:W0039502","11N3436:0013208",1,0,0,"toni","amy",01/20/2012 10:11:56,
"11N305:W0030804","11N3436:0013209",1,0,2,"toni","amy",01/19/2012 10:47:15,
"11N305:W0039510","11N3436:0013211",1,0,0,"toni","amy",01/20/2012 10:12:47,
"11N405:M0035705","11N3437:0013304",1,0,0,"toni","toni",01/27/2012 11:24:41,
"11N405:M0035706","11N3437:0013304",1,0,0,"toni","toni",01/27/2012 11:23:45,
"11N205:S0039103","11N3438:0013406",1,0,0,"toni","amy",01/26/2012 11:52:31,
"11N205:S0038707","11N3438:0013407",1,0,0,"toni","toni",01/27/2012 11:07:36,
"11N205:S0039010","11N3438:0013410",1,0,0,"toni","amy",01/26/2012 11:50:23,
"11N305:W0038302","11N3257:0013502",1,0,0,"toni","toni",01/25/2012 11:58:38,
"11N305:W0040111","11N3257:0013503",1,0,0,"toni","toni",01/26/2012 13:40:37,
"11N305:W0037108","11N3257:0013507",1,0,0,"toni","toni",01/23/2012 12:12:19,
"11N205:S0036602","11N3226:0013702",1,0,0,"toni","toni",01/26/2012 11:20:10,
"11N205:S0036601","11N3226:0013704",1,0,0,"toni","toni",01/26/2012 11:18:48,
"11N205:S0035511","11N3226:0013712",1,0,0,"toni","toni",01/26/2012 11:17:15,
"11N305:W0030810","11N3192:0013803",1,0,0,"toni","amy",01/19/2012 10:49:07,
"11N305:W0038312","11N3192:0013805",1,0,0,"toni","toni",01/25/2012 12:00:48,
"11N305:W0039501","11N3192:0013810",1,0,0,"toni","amy",01/20/2012 10:10:24,
"11N405:M0036107","11N3260:0013901",1,0,0,"toni","toni",01/27/2012 11:18:46,
"11N205:S0033001","11N3441:0014202",1,0,0,"toni","toni",01/25/2012 11:07:07,
"11N205:S0032703","11N3441:0014209",1,0,0,"toni","toni",01/25/2012 11:05:07,
"11N205:S0034208","11N3441:0014212",1,0,0,"toni","amy",01/26/2012 14:18:43,
"11N405:M0032510","11N3214:0014405",1,0,0,"toni","amy",01/27/2012 12:06:40,
"11N405:M0032801","11N3214:0014406",1,0,0,"toni","amy",01/27/2012 12:04:13,
"11N405:M0036904","11N3214:0014408",1,0,0,"toni","amy",01/26/2012 14:03:23,
"11N205:S0036607","11N3442:0014502",1,0,0,"toni","toni",01/26/2012 11:23:22,
"11N205:S0036606","11N3442:0014505",1,0,0,"toni","toni",01/26/2012 11:22:03,
"11N205:S0033108","11N3442:0014507",1,0,0,"toni","toni",01/26/2012 14:30:40,
"11N305:W0036204","11N3443:0014603",1,0,0,"toni","toni",01/23/2012 12:21:05,
"11N305:W0031104","11N3443:0014607",1,0,0,"toni","amy",01/22/2012 11:17:40,
"11N305:W0035911","11N3443:0014609",1,0,0,"toni","toni",01/23/2012 12:23:04,
"11N205:S0036705","11N3207:0014801",1,0,0,"toni","toni",01/26/2012 11:29:36,
"11N205:S0036704","11N3207:0014804",1,0,0,"toni","toni",01/26/2012 11:28:23,
"11N205:S0036702","11N3207:0014807",1,0,0,"toni","toni",01/26/2012 11:26:55,
"11N205:S0035503","11N3203:0014901",1,0,0,"toni","amy",01/22/2012 12:02:50,
"11N305:W0033807","11N3203:0014901",1,0,0,"toni","amy",01/22/2012 12:11:35,
"11N305:W0036209","11N3203:0014905",1,0,0,"toni","toni",01/25/2012 12:30:32,
"11N205:S0034302","11N3203:0014909",1,0,0,"toni","amy",01/22/2012 12:06:18,
"11N305:W0033805","11N3203:0014909",1,0,0,"toni","amy",01/22/2012 12:12:56,
"11N205:S0034203","11N3444:0015007",1,0,0,"toni","amy",01/26/2012 14:18:40,
"11N405:M0032803","11N3444:0015007",1,0,0,"toni","amy",01/27/2012 12:03:10,
"11N305:W0035609","11N3444:0015009",1,0,0,"toni","toni",01/25/2012 12:20:01,
"11N305:W0035611","11N3444:0015009",1,0,0,"toni","toni",01/25/2012 12:21:12,
"11N205:S0036710","11N3445:0015105",1,0,0,"toni","toni",01/26/2012 11:31:01,
"11N205:S0036711","11N3445:0015107",1,0,0,"toni","toni",01/26/2012 11:32:16,
"11N205:S0037901","11N3445:0015109",1,0,0,"toni","amy",01/26/2012 11:42:52,
"11N305:W0035309","11N3446:0015205",1,0,0,"toni","amy",01/20/2012 10:47:36,
"11N305:W0035605","11N3446:0015205",1,0,0,"toni","amy",01/20/2012 10:45:33,
