plantID,wild_type,lesion,cross,photograph,sample,sample,stature,tassel,ear,other_phes,datetime,observer,mutanta
17R4491:0007607,1,0,0,0,0,0, , , ,,08/10/2017 14:25:21,toni,
17R4491:0007608,1,0,0,0,0,0, , , ,,08/10/2017 14:25:21,toni,
17R4491:0007609,0,1,0,0,0,0, , , ,,08/10/2017 14:25:21,toni,
17R4491:0007610,0,1,0,0,0,0, , , ,,08/10/2017 14:25:21,toni,
17R4491:0007611,0,1,0,0,0,0, , , ,,08/10/2017 14:25:21,toni,
17R4491:0007612,1,0,0,0,0,0, , , ,,08/10/2017 14:25:21,toni,
17R4491:0007613,1,0,0,0,0,0, , , ,,08/10/2017 14:25:21,toni,
17R4491:0007614,1,0,0,0,0,0, , , ,,08/10/2017 14:25:21,toni,
17R4491:0007615,0,1,0,0,0,0, , , ,,08/10/2017 14:25:21,toni,
17R4491:0007619,1,0,0,0,0,0, , , ,,08/10/2017 14:25:21,toni,
17R4491:0007616,1,0,0,0,0,0, , , ,,08/10/2017 14:25:21,toni,
17R4491:0007617,0,1,0,0,0,0, , , ,,08/10/2017 14:25:21,toni,
17R4491:0007618,0,1,0,0,0,0, , , ,,08/10/2017 14:25:21,toni,
17R4573:0007701,1,0,0,0,0,0, , , ,,08/10/2017 14:25:21,toni,
17R4573:0007702,1,0,0,0,0,0, , , ,,08/10/2017 14:25:21,toni,
17R4573:0007703,1,0,0,0,0,0, , , ,,08/10/2017 14:25:21,toni,
17R4573:0007704,0,1,0,0,0,0, , , ,,08/10/2017 14:25:21,toni,
17R4573:0007705,0,1,0,0,0,0, , , ,,08/10/2017 14:25:21,toni,
17R4573:0007707,1,0,0,0,0,0, , , ,,08/10/2017 14:25:21,toni,
17R4573:0007708,0,1,0,0,0,0, , , ,,08/10/2017 14:25:21,toni,
17R4573:0007709,1,0,0,0,0,0, , , ,,08/10/2017 14:25:21,toni,
17R4573:0007710,1,0,0,0,0,0, , , ,,08/10/2017 14:25:21,toni,
17R4573:0007711,0,1,0,0,0,0, , , ,,08/10/2017 14:25:21,toni,
17R4573:0007712,1,0,0,0,0,0, , , ,,08/10/2017 14:25:21,toni,
17R4573:0007713,1,0,0,0,0,0, , , ,,08/10/2017 14:25:21,toni,
17R4573:0007714,0,1,0,0,0,0, , , ,,08/10/2017 14:25:21,toni,
17R4573:0007715,0,1,0,0,0,0, , , ,,08/10/2017 14:25:21,toni,
17R4573:0007716,1,0,0,0,0,0, , , ,,08/10/2017 14:25:21,toni,
17R4573:0007717,1,0,0,0,0,0, , , ,,08/10/2017 14:25:21,toni,
17R4573:0007718,0,1,0,0,0,0, , , ,,08/10/2017 14:25:21,toni,
17R4573:0007719,1,0,0,0,0,0, , , ,,08/10/2017 14:25:21,toni,
17R4547:0018307,0,1,0,0,0,0, , , ,,08/10/2017 19:09:05,toni,
